2020-11-10 10:34:58,873 - root - INFO - Start testAll
2020-11-10 10:34:58,873 - root - INFO - Board serial number = I0610-01-R00,S/20772/1-001,0350
2020-11-10 10:35:00,882 - root - INFO - CRU Version: AC12387
2020-11-10 10:35:00,882 - root - INFO - RDO Version: BED27B3
2020-11-10 10:35:00,884 - root - INFO - DNA = 0x40020001012947641d60a545
2020-11-10 10:35:02,439 - root - INFO - Fixedpattern GBTx0(address=374)=0xa5
2020-11-10 10:35:02,440 - root - INFO - Fixedpattern GBTx1(address=374)=0xa5
2020-11-10 10:35:02,442 - root - INFO - Fixedpattern GBTx2(address=374)=0xa5
2020-11-10 10:35:04,474 - root - INFO - GBTx0 locked to CRU
2020-11-10 10:35:04,475 - root - INFO - GBTx2 locked to CRU
2020-11-10 10:35:04,478 - root - INFO - GBTx0(adres=367=testFuse1) = 0xbb
2020-11-10 10:35:04,478 - root - INFO - GBTx0(adres=368=testFuse2) = 0xa6
2020-11-10 10:35:04,481 - root - INFO - GBTx1(adres=367=testFuse1) = 0xad
2020-11-10 10:35:04,481 - root - INFO - GBTx1(adres=368=testFuse2) = 0xa6
2020-11-10 10:35:04,484 - root - INFO - GBTx2(adres=367=testFuse1) = 0xac
2020-11-10 10:35:04,484 - root - INFO - GBTx2(adres=368=testFuse2) = 0xa6
2020-11-10 10:35:04,485 - root - INFO - Number of FEC Errors at start of test = 0
2020-11-10 10:35:06,491 - root - INFO - MGT status: (8, {'init_done': 0, 'reset_rx_done': 0, 'link_status': 0, 'link_down_latched': 1})
2020-11-10 10:35:06,492 - root - INFO - MGT errors: 0
2020-11-10 10:35:06,493 - root - INFO - read_prbs_locked: MGT locked 0xfffffff
2020-11-10 10:35:06,493 - root - INFO - Disable DCLK
2020-11-10 10:35:06,493 - root - INFO - reset all prbs  receivers
2020-11-10 10:35:06,494 - root - INFO - clear all prbs error counters
2020-11-10 10:35:06,494 - root - INFO - inject errors
2020-11-10 10:35:06,496 - root - INFO - wait 5.0 seconds
2020-11-10 10:35:11,501 - root - INFO - sleep done
2020-11-10 10:35:11,503 - root - INFO - OK, smaError 6
2020-11-10 10:35:11,504 - root - INFO - OK, headerJ13Error0 6
2020-11-10 10:35:11,504 - root - INFO - OK, headerJ13Error1 12
2020-11-10 10:35:11,505 - root - INFO - OK, headerJ13Error2 18
2020-11-10 10:35:11,506 - root - INFO - OK, headerJ13Error3 24
2020-11-10 10:35:11,506 - root - INFO - OK, headerJ13Error4 30
2020-11-10 10:35:11,507 - root - INFO - OK, PA3headerJ14Error0 6
2020-11-10 10:35:11,507 - root - INFO - OK, PA3headerJ14Error1 12
2020-11-10 10:35:11,508 - root - INFO - OK, PA3headerJ14Error2 18
2020-11-10 10:35:11,509 - root - INFO - OK, PA3headerJ14Error3 24
2020-11-10 10:35:11,510 - root - INFO - OK, PA3headerJ14Error4 30
2020-11-10 10:35:11,511 - root - INFO - OK, PA3Error0 6
2020-11-10 10:35:11,511 - root - INFO - OK, PA3Error1 12
2020-11-10 10:35:11,512 - root - INFO - OK, PA3Error2 18
2020-11-10 10:35:11,512 - root - INFO - OK, PA3Error3 24
2020-11-10 10:35:11,513 - root - INFO - OK, PA3Error4 30
2020-11-10 10:35:11,514 - root - INFO - OK, PA3Error5 6
2020-11-10 10:35:11,514 - root - INFO - OK, PA3Error6 12
2020-11-10 10:35:11,515 - root - INFO - OK, PA3Error7 18
2020-11-10 10:35:11,515 - root - INFO - OK, PA3Error8 24
2020-11-10 10:35:11,516 - root - INFO - OK, PA3Error9 30
2020-11-10 10:35:11,517 - root - INFO - OK, DCTRLerror0 6
2020-11-10 10:35:11,517 - root - INFO - OK, DCTRLerror1 12
2020-11-10 10:35:11,518 - root - INFO - OK, DCTRLerror2 18
2020-11-10 10:35:11,519 - root - INFO - OK, DCTRLerror3 24
2020-11-10 10:35:11,519 - root - INFO - OK, DCTRLerror4 30
2020-11-10 10:35:11,520 - root - INFO - OK, DCLKBerror0 0
2020-11-10 10:35:11,521 - root - INFO - OK, DCLKBerror1 0
2020-11-10 10:35:11,521 - root - INFO - OK, DCLKBerror2 0
