2021-07-02 15:43:40,100 - root - INFO - Start testAll
2021-07-02 15:43:40,104 - root - INFO - Board serial number = I0610-01-R00,S/20772/1-001,0391
2021-07-02 15:43:42,111 - root - INFO - CRU Version: 57F453E
2021-07-02 15:43:42,112 - root - INFO - RDO Version: BED27B3
2021-07-02 15:43:42,114 - root - INFO - DNA = 0x40020001012947641c504205
2021-07-02 15:43:44,281 - root - INFO - Fixedpattern GBTx0(address=374)=0xa5
2021-07-02 15:43:44,283 - root - INFO - Fixedpattern GBTx1(address=374)=0xa5
2021-07-02 15:43:44,285 - root - INFO - Fixedpattern GBTx2(address=374)=0xa5
2021-07-02 15:44:11,563 - root - INFO - GBTx0 locked to CRU
2021-07-02 15:44:11,564 - root - INFO - GBTx2 locked to CRU
2021-07-02 15:44:11,567 - root - INFO - GBTx0(adres=367=testFuse1) = 0x41
2021-07-02 15:44:11,567 - root - INFO - GBTx0(adres=368=testFuse2) = 0x9b
2021-07-02 15:44:11,569 - root - INFO - GBTx1(adres=367=testFuse1) = 0xe4
2021-07-02 15:44:11,570 - root - INFO - GBTx1(adres=368=testFuse2) = 0x9a
2021-07-02 15:44:11,572 - root - INFO - GBTx2(adres=367=testFuse1) = 0x4e
2021-07-02 15:44:11,572 - root - INFO - GBTx2(adres=368=testFuse2) = 0x9b
2021-07-02 15:44:14,077 - root - INFO - MGT status: (15, {'init_done': 1, 'reset_rx_done': 1, 'link_status': 1, 'link_down_latched': 1})
2021-07-02 15:44:14,077 - root - INFO - MGT errors: 0
2021-07-02 15:44:14,078 - root - INFO - read_prbs_locked: MGT locked 0xfffffff
2021-07-02 15:44:14,079 - root - INFO - Disable DCLK
2021-07-02 15:44:14,079 - root - INFO - reset all prbs  receivers
2021-07-02 15:44:14,079 - root - INFO - clear all prbs error counters
2021-07-02 15:44:14,080 - root - INFO - inject errors
2021-07-02 15:44:14,082 - root - INFO - Number of RUv0 FEC Errors at beginning of testAll = 0
2021-07-02 15:44:14,082 - root - INFO - Number of GBTx0 FEC Errors at beginning of testAll = 22
2021-07-02 15:44:14,082 - root - INFO - Number of GBTx2 FEC Errors at beginning of testAll = 192
2021-07-02 15:44:14,083 - root - INFO - wait 5.0 seconds
2021-07-02 15:44:19,088 - root - INFO - sleep done
2021-07-02 15:44:19,089 - root - INFO - OK, smaError 6
2021-07-02 15:44:19,090 - root - INFO - OK, headerJ13Error0 6
2021-07-02 15:44:19,090 - root - INFO - OK, headerJ13Error1 12
2021-07-02 15:44:19,091 - root - INFO - OK, headerJ13Error2 18
2021-07-02 15:44:19,091 - root - INFO - OK, headerJ13Error3 24
2021-07-02 15:44:19,092 - root - INFO - OK, headerJ13Error4 30
2021-07-02 15:44:19,092 - root - INFO - OK, PA3headerJ14Error0 6
2021-07-02 15:44:19,093 - root - INFO - OK, PA3headerJ14Error1 12
2021-07-02 15:44:19,094 - root - INFO - OK, PA3headerJ14Error2 18
2021-07-02 15:44:19,094 - root - INFO - OK, PA3headerJ14Error3 24
2021-07-02 15:44:19,095 - root - INFO - OK, PA3headerJ14Error4 30
2021-07-02 15:44:19,095 - root - INFO - OK, PA3Error0 6
2021-07-02 15:44:19,096 - root - INFO - OK, PA3Error1 12
2021-07-02 15:44:19,096 - root - INFO - OK, PA3Error2 18
2021-07-02 15:44:19,097 - root - INFO - OK, PA3Error3 24
2021-07-02 15:44:19,097 - root - INFO - OK, PA3Error4 30
2021-07-02 15:44:19,098 - root - INFO - OK, PA3Error5 6
2021-07-02 15:44:19,099 - root - INFO - OK, PA3Error6 12
2021-07-02 15:44:19,099 - root - INFO - OK, PA3Error7 18
2021-07-02 15:44:19,100 - root - INFO - OK, PA3Error8 24
2021-07-02 15:44:19,100 - root - INFO - OK, PA3Error9 30
2021-07-02 15:44:19,101 - root - INFO - OK, DCTRLerror0 6
2021-07-02 15:44:19,101 - root - INFO - OK, DCTRLerror1 12
2021-07-02 15:44:19,102 - root - INFO - OK, DCTRLerror2 18
2021-07-02 15:44:19,102 - root - INFO - OK, DCTRLerror3 24
2021-07-02 15:44:19,103 - root - INFO - OK, DCTRLerror4 30
2021-07-02 15:44:19,103 - root - INFO - OK, DCLKBerror0 0
2021-07-02 15:44:19,104 - root - INFO - OK, DCLKBerror1 0
2021-07-02 15:44:19,105 - root - INFO - OK, DCLKBerror2 0
2021-07-02 15:44:19,105 - root - INFO - OK, DCLKBerror3 0
2021-07-02 15:44:19,106 - root - INFO - OK, DCLKBerror4 0
2021-07-02 15:44:19,106 - root - INFO - OK, DCLKCerror0 0
2021-07-02 15:44:19,107 - root - INFO - OK, DCLKCerror1 0
2021-07-02 15:44:19,107 - root - INFO - OK, DCLKCerror2 0
2021-07-02 15:44:19,108 - root - INFO - OK, DCLKCerror3 0
2021-07-02 15:44:19,108 - root - INFO - OK, DCLKCerror4 0
2021-07-02 15:44:19,109 - root - INFO - OK, AUXerror0 6
2021-07-02 15:44:19,109 - root - INFO - OK, AUXerror1 12
2021-07-02 15:44:19,110 - root - INFO - OK, AUXerror2 18
2021-07-02 15:44:19,110 - root - INFO - OK, AUXerror3 24
2021-07-02 15:44:19,111 - root - INFO - OK, PUerror0 6
2021-07-02 15:44:19,112 - root - INFO - OK, PUerror1 12
2021-07-02 15:44:19,112 - root - INFO - OK, PUerror2 18
2021-07-02 15:44:19,113 - root - INFO - OK, PUerror3 24
2021-07-02 15:44:19,113 - root - INFO - OK, PUerror4 30
2021-07-02 15:44:19,114 - root - INFO - OK, PUerror5 36
2021-07-02 15:44:19,114 - root - INFO - OK, PUerror6 42
2021-07-02 15:44:19,115 - root - INFO - OK, PUerror7 48
2021-07-02 15:44:19,115 - root - INFO - Enable DCLK
2021-07-02 15:44:19,115 - root - INFO - reset all prbs  receivers
2021-07-02 15:44:19,116 - root - INFO - clear all prbs error counters
2021-07-02 15:44:19,116 - root - INFO - inject errors
2021-07-02 15:44:19,117 - root - INFO - wait 300 seconds
2021-07-02 15:44:19,118 - root - INFO - Number of GPIO Errors so far = 0
2021-07-02 15:44:19,118 - root - INFO - Number of MGT errors so far = 0
2021-07-02 15:49:20,213 - root - INFO - sleep done
2021-07-02 15:49:20,214 - root - INFO - OK, smaError 6
2021-07-02 15:49:20,215 - root - INFO - OK, headerJ13Error0 6
2021-07-02 15:49:20,216 - root - INFO - OK, headerJ13Error1 12
2021-07-02 15:49:20,217 - root - INFO - OK, headerJ13Error2 18
2021-07-02 15:49:20,218 - root - INFO - OK, headerJ13Error3 24
2021-07-02 15:49:20,218 - root - INFO - OK, headerJ13Error4 30
2021-07-02 15:49:20,219 - root - INFO - OK, PA3headerJ14Error0 6
2021-07-02 15:49:20,220 - root - INFO - OK, PA3headerJ14Error1 12
2021-07-02 15:49:20,220 - root - INFO - OK, PA3headerJ14Error2 18
2021-07-02 15:49:20,221 - root - INFO - OK, PA3headerJ14Error3 24
2021-07-02 15:49:20,222 - root - INFO - OK, PA3headerJ14Error4 30
2021-07-02 15:49:20,222 - root - INFO - OK, PA3Error0 6
2021-07-02 15:49:20,223 - root - INFO - OK, PA3Error1 12
