2020-11-19 13:16:36,771 - root - INFO - Start testAll
2020-11-19 13:16:36,771 - root - INFO - Board serial number = I0610-01-R00,S/20772/1-001,0376
2020-11-19 13:16:38,778 - root - INFO - CRU Version: AC12387
2020-11-19 13:16:38,778 - root - INFO - RDO Version: BED27B3
2020-11-19 13:16:38,781 - root - INFO - DNA = 0x400200018129974744d063c5
2020-11-19 13:16:40,334 - root - INFO - Fixedpattern GBTx0(address=374)=0xa5
2020-11-19 13:16:40,335 - root - INFO - Fixedpattern GBTx1(address=374)=0xa5
2020-11-19 13:16:40,337 - root - INFO - Fixedpattern GBTx2(address=374)=0xa5
2020-11-19 13:16:44,376 - root - INFO - GBTx0 locked to CRU
2020-11-19 13:16:44,378 - root - INFO - GBTx2 locked to CRU
2020-11-19 13:16:44,380 - root - INFO - GBTx0(adres=367=testFuse1) = 0x2f
2020-11-19 13:16:44,380 - root - INFO - GBTx0(adres=368=testFuse2) = 0xaf
2020-11-19 13:16:44,382 - root - INFO - GBTx1(adres=367=testFuse1) = 0x22
2020-11-19 13:16:44,383 - root - INFO - GBTx1(adres=368=testFuse2) = 0xa7
2020-11-19 13:16:44,385 - root - INFO - GBTx2(adres=367=testFuse1) = 0x13
2020-11-19 13:16:44,385 - root - INFO - GBTx2(adres=368=testFuse2) = 0xa7
2020-11-19 13:16:44,386 - root - INFO - Number of FEC Errors at start of test = 0
2020-11-19 13:16:46,392 - root - INFO - MGT status: (8, {'init_done': 0, 'reset_rx_done': 0, 'link_status': 0, 'link_down_latched': 1})
2020-11-19 13:16:46,393 - root - INFO - MGT errors: 0
2020-11-19 13:16:46,394 - root - INFO - read_prbs_locked: MGT locked 0xfffffff
2020-11-19 13:16:46,394 - root - INFO - Disable DCLK
2020-11-19 13:16:46,395 - root - INFO - reset all prbs  receivers
2020-11-19 13:16:46,395 - root - INFO - clear all prbs error counters
2020-11-19 13:16:46,398 - root - INFO - inject errors
2020-11-19 13:16:46,400 - root - INFO - wait 5.0 seconds
2020-11-19 13:16:51,406 - root - INFO - sleep done
2020-11-19 13:16:51,406 - root - INFO - OK, smaError 6
2020-11-19 13:16:51,406 - root - INFO - OK, headerJ13Error0 6
2020-11-19 13:16:51,406 - root - INFO - OK, headerJ13Error1 12
2020-11-19 13:16:51,407 - root - INFO - OK, headerJ13Error2 18
2020-11-19 13:16:51,407 - root - INFO - OK, headerJ13Error3 24
2020-11-19 13:16:51,407 - root - INFO - OK, headerJ13Error4 30
2020-11-19 13:16:51,407 - root - INFO - OK, PA3headerJ14Error0 6
2020-11-19 13:16:51,407 - root - INFO - OK, PA3headerJ14Error1 12
2020-11-19 13:16:51,407 - root - INFO - OK, PA3headerJ14Error2 18
2020-11-19 13:16:51,407 - root - INFO - OK, PA3headerJ14Error3 24
2020-11-19 13:16:51,408 - root - INFO - OK, PA3headerJ14Error4 30
2020-11-19 13:16:51,408 - root - INFO - OK, PA3Error0 6
2020-11-19 13:16:51,408 - root - INFO - OK, PA3Error1 12
2020-11-19 13:16:51,408 - root - INFO - OK, PA3Error2 18
2020-11-19 13:16:51,408 - root - INFO - OK, PA3Error3 24
2020-11-19 13:16:51,408 - root - INFO - OK, PA3Error4 30
2020-11-19 13:16:51,408 - root - INFO - OK, PA3Error5 6
2020-11-19 13:16:51,408 - root - INFO - OK, PA3Error6 12
2020-11-19 13:16:51,409 - root - INFO - OK, PA3Error7 18
2020-11-19 13:16:51,409 - root - INFO - OK, PA3Error8 24
2020-11-19 13:16:51,409 - root - INFO - OK, PA3Error9 30
2020-11-19 13:16:51,409 - root - INFO - OK, DCTRLerror0 6
2020-11-19 13:16:51,409 - root - INFO - OK, DCTRLerror1 12
2020-11-19 13:16:51,409 - root - INFO - OK, DCTRLerror2 18
2020-11-19 13:16:51,409 - root - INFO - OK, DCTRLerror3 24
2020-11-19 13:16:51,409 - root - INFO - OK, DCTRLerror4 30
2020-11-19 13:16:51,410 - root - INFO - OK, DCLKBerror0 0
2020-11-19 13:16:51,410 - root - INFO - OK, DCLKBerror1 0
2020-11-19 13:16:51,410 - root - INFO - OK, DCLKBerror2 0
2020-11-19 13:16:51,410 - root - INFO - OK, DCLKBerror3 0
2020-11-19 13:16:51,410 - root - INFO - OK, DCLKBerror4 0
2020-11-19 13:16:51,410 - root - INFO - OK, DCLKCerror0 0
2020-11-19 13:16:51,410 - root - INFO - OK, DCLKCerror1 0
2020-11-19 13:16:51,411 - root - INFO - OK, DCLKCerror2 0
2020-11-19 13:16:51,411 - root - INFO - OK, DCLKCerror3 0
2020-11-19 13:16:51,411 - root - INFO - OK, DCLKCerror4 0
2020-11-19 13:16:51,411 - root - INFO - OK, AUXerror0 6
2020-11-19 13:16:51,411 - root - INFO - OK, AUXerror1 12
2020-11-19 13:16:51,411 - root - INFO - OK, AUXerror2 18
2020-11-19 13:16:51,411 - root - INFO - OK, AUXerror3 24
2020-11-19 13:16:51,412 - root - INFO - OK, PUerror0 6
2020-11-19 13:16:51,412 - root - INFO - OK, PUerror1 12
2020-11-19 13:16:51,412 - root - INFO - OK, PUerror2 18
2020-11-19 13:16:51,412 - root - INFO - OK, PUerror3 24
2020-11-19 13:16:51,412 - root - INFO - OK, PUerror4 30
2020-11-19 13:16:51,412 - root - INFO - OK, PUerror5 36
2020-11-19 13:16:51,412 - root - INFO - OK, PUerror6 42
2020-11-19 13:16:51,412 - root - INFO - OK, PUerror7 48
2020-11-19 13:16:51,413 - root - INFO - Enable DCLK
2020-11-19 13:16:51,413 - root - INFO - reset all prbs  receivers
2020-11-19 13:16:51,413 - root - INFO - clear all prbs error counters
2020-11-19 13:16:51,413 - root - INFO - inject errors
2020-11-19 13:16:51,413 - root - INFO - wait 300 seconds
2020-11-19 13:16:51,413 - root - INFO - Number of GPIO Errors so far = 0
2020-11-19 13:16:51,413 - root - INFO - Number of MGT errors so far = 0
2020-11-19 13:21:52,076 - root - INFO - sleep done
2020-11-19 13:21:52,077 - root - INFO - OK, smaError 6
2020-11-19 13:21:52,078 - root - INFO - OK, headerJ13Error0 6
2020-11-19 13:21:52,079 - root - INFO - OK, headerJ13Error1 12
2020-11-19 13:21:52,080 - root - INFO - OK, headerJ13Error2 18
2020-11-19 13:21:52,080 - root - INFO - OK, headerJ13Error3 24
2020-11-19 13:21:52,080 - root - INFO - OK, headerJ13Error4 30
2020-11-19 13:21:52,081 - root - INFO - OK, PA3headerJ14Error0 6
2020-11-19 13:21:52,081 - root - INFO - OK, PA3headerJ14Error1 12
2020-11-19 13:21:52,081 - root - INFO - OK, PA3headerJ14Error2 18
2020-11-19 13:21:52,081 - root - INFO - OK, PA3headerJ14Error3 24
2020-11-19 13:21:52,081 - root - INFO - OK, PA3headerJ14Error4 30
2020-11-19 13:21:52,081 - root - INFO - OK, PA3Error0 6
2020-11-19 13:21:52,081 - root - INFO - OK, PA3Error1 12
2020-11-19 13:21:52,082 - root - INFO - OK, PA3Error2 18
2020-11-19 13:21:52,082 - root - INFO - OK, PA3Error3 24
2020-11-19 13:21:52,082 - root - INFO - OK, PA3Error4 30
2020-11-19 13:21:52,082 - root - INFO - OK, PA3Error5 6
2020-11-19 13:21:52,082 - root - INFO - OK, PA3Error6 12
2020-11-19 13:21:52,082 - root - INFO - OK, PA3Error7 18
2020-11-19 13:21:52,082 - root - INFO - OK, PA3Error8 24
2020-11-19 13:21:52,082 - root - INFO - OK, PA3Error9 30
2020-11-19 13:21:52,083 - root - INFO - OK, DCTRLerror0 6
2020-11-19 13:21:52,083 - root - INFO - OK, DCTRLerror1 12
2020-11-19 13:21:52,083 - root - INFO - OK, DCTRLerror2 18
2020-11-19 13:21:52,083 - root - INFO - OK, DCTRLerror3 24
2020-11-19 13:21:52,083 - root - INFO - OK, DCTRLerror4 30
2020-11-19 13:21:52,083 - root - INFO - OK, DCLKBerror0 6
2020-11-19 13:21:52,083 - root - INFO - OK, DCLKBerror1 12
2020-11-19 13:21:52,084 - root - INFO - OK, DCLKBerror2 18
2020-11-19 13:21:52,084 - root - INFO - OK, DCLKBerror3 24
2020-11-19 13:21:52,084 - root - INFO - OK, DCLKBerror4 30
2020-11-19 13:21:52,084 - root - INFO - OK, DCLKCerror0 6
2020-11-19 13:21:52,084 - root - INFO - OK, DCLKCerror1 12
2020-11-19 13:21:52,084 - root - INFO - OK, DCLKCerror2 18
2020-11-19 13:21:52,084 - root - INFO - OK, DCLKCerror3 24
2020-11-19 13:21:52,084 - root - INFO - OK, DCLKCerror4 30
2020-11-19 13:21:52,085 - root - INFO - OK, AUXerror0 6
2020-11-19 13:21:52,085 - root - INFO - OK, AUXerror1 12
2020-11-19 13:21:52,085 - root - INFO - OK, AUXerror2 18
2020-11-19 13:21:52,085 - root - INFO - OK, AUXerror3 24
2020-11-19 13:21:52,085 - root - INFO - OK, PUerror0 6
2020-11-19 13:21:52,085 - root - INFO - OK, PUerror1 12
2020-11-19 13:21:52,085 - root - INFO - OK, PUerror2 18
2020-11-19 13:21:52,085 - root - INFO - OK, PUerror3 24
2020-11-19 13:21:52,086 - root - INFO - OK, PUerror4 30
2020-11-19 13:21:52,086 - root - INFO - OK, PUerror5 36
2020-11-19 13:21:52,086 - root - INFO - OK, PUerror6 42
2020-11-19 13:21:52,086 - root - INFO - OK, PUerror7 48
2020-11-19 13:21:52,086 - root - INFO - OK, PRBS counter 0 = 1
