2019-10-16 09:55:11,110 - root - INFO - Start testAll
2019-10-16 09:55:11,111 - root - INFO - Board serial number = 330
2019-10-16 09:55:13,116 - root - INFO - CRU Version: AC12387
2019-10-16 09:55:13,117 - root - INFO - RDO Version: BED27B3
2019-10-16 09:55:13,118 - root - INFO - DNA = 0x40020001012947641d0002c5
2019-10-16 09:55:14,689 - root - INFO - Fixedpattern GBTx0(address=374)=0xa5
2019-10-16 09:55:14,691 - root - INFO - Fixedpattern GBTx1(address=374)=0xa5
2019-10-16 09:55:14,692 - root - INFO - Fixedpattern GBTx2(address=374)=0xa5
2019-10-16 09:55:18,737 - root - INFO - GBTx0 locked to CRU
2019-10-16 09:55:18,739 - root - INFO - GBTx2 locked to CRU
2019-10-16 09:55:18,742 - root - INFO - GBTx0(adres=367=testFuse1) = 0xca
2019-10-16 09:55:18,742 - root - INFO - GBTx0(adres=368=testFuse2) = 0xa6
2019-10-16 09:55:18,745 - root - INFO - GBTx1(adres=367=testFuse1) = 0xec
2019-10-16 09:55:18,745 - root - INFO - GBTx1(adres=368=testFuse2) = 0xa6
2019-10-16 09:55:18,747 - root - INFO - GBTx2(adres=367=testFuse1) = 0xdf
2019-10-16 09:55:18,747 - root - INFO - GBTx2(adres=368=testFuse2) = 0xa6
2019-10-16 09:55:18,747 - root - INFO - Number of FEC Errors at start of test = 0
2019-10-16 09:55:20,752 - root - INFO - MGT status: (8, {'init_done': 0, 'reset_rx_done': 0, 'link_status': 0, 'link_down_latched': 1})
2019-10-16 09:55:20,753 - root - INFO - MGT errors: 0
2019-10-16 09:55:20,754 - root - INFO - read_prbs_locked: MGT locked 0xfffffff
2019-10-16 09:55:20,754 - root - INFO - Disable DCLK
2019-10-16 09:55:20,755 - root - INFO - reset all prbs  receivers
2019-10-16 09:55:20,755 - root - INFO - clear all prbs error counters
2019-10-16 09:55:20,756 - root - INFO - inject errors
2019-10-16 09:55:20,757 - root - INFO - wait 5.0 seconds
2019-10-16 09:55:25,763 - root - INFO - sleep done
2019-10-16 09:55:25,764 - root - INFO - OK, smaError 6
2019-10-16 09:55:25,765 - root - INFO - OK, headerJ13Error0 6
2019-10-16 09:55:25,766 - root - INFO - OK, headerJ13Error1 12
2019-10-16 09:55:25,766 - root - INFO - OK, headerJ13Error2 18
2019-10-16 09:55:25,767 - root - INFO - OK, headerJ13Error3 24
2019-10-16 09:55:25,768 - root - INFO - OK, headerJ13Error4 30
2019-10-16 09:55:25,768 - root - INFO - OK, PA3headerJ14Error0 6
2019-10-16 09:55:25,769 - root - INFO - OK, PA3headerJ14Error1 12
2019-10-16 09:55:25,770 - root - INFO - OK, PA3headerJ14Error2 18
2019-10-16 09:55:25,770 - root - INFO - OK, PA3headerJ14Error3 24
2019-10-16 09:55:25,771 - root - INFO - OK, PA3headerJ14Error4 30
2019-10-16 09:55:25,771 - root - INFO - OK, PA3Error0 6
2019-10-16 09:55:25,772 - root - INFO - OK, PA3Error1 12
2019-10-16 09:55:25,773 - root - INFO - OK, PA3Error2 18
2019-10-16 09:55:25,773 - root - INFO - OK, PA3Error3 24
2019-10-16 09:55:25,774 - root - INFO - OK, PA3Error4 30
2019-10-16 09:55:25,774 - root - INFO - OK, PA3Error5 6
2019-10-16 09:55:25,775 - root - INFO - OK, PA3Error6 12
2019-10-16 09:55:25,775 - root - INFO - OK, PA3Error7 18
2019-10-16 09:55:25,775 - root - INFO - OK, PA3Error8 24
2019-10-16 09:55:25,776 - root - INFO - OK, PA3Error9 30
2019-10-16 09:55:25,776 - root - INFO - OK, DCTRLerror0 6
2019-10-16 09:55:25,776 - root - INFO - OK, DCTRLerror1 12
2019-10-16 09:55:25,776 - root - INFO - OK, DCTRLerror2 18
2019-10-16 09:55:25,776 - root - INFO - OK, DCTRLerror3 24
2019-10-16 09:55:25,776 - root - INFO - OK, DCTRLerror4 30
2019-10-16 09:55:25,777 - root - INFO - OK, DCLKBerror0 0
2019-10-16 09:55:25,777 - root - INFO - OK, DCLKBerror1 0
