2019-10-16 10:52:18,105 - root - INFO - Start testAll
2019-10-16 10:52:18,106 - root - INFO - Board serial number = 323
2019-10-16 10:52:20,113 - root - INFO - CRU Version: AC12387
2019-10-16 10:52:20,113 - root - INFO - RDO Version: BED27B3
2019-10-16 10:52:20,115 - root - INFO - DNA = 0x40020001812997474510c385
2019-10-16 10:52:21,686 - root - INFO - Fixedpattern GBTx0(address=374)=0xa5
2019-10-16 10:52:21,687 - root - INFO - Fixedpattern GBTx1(address=374)=0xa5
2019-10-16 10:52:21,689 - root - INFO - Fixedpattern GBTx2(address=374)=0xa5
2019-10-16 10:52:25,736 - root - INFO - GBTx0 locked to CRU
2019-10-16 10:52:25,737 - root - INFO - GBTx2 locked to CRU
2019-10-16 10:52:25,739 - root - INFO - GBTx0(adres=367=testFuse1) = 0xcb
2019-10-16 10:52:25,740 - root - INFO - GBTx0(adres=368=testFuse2) = 0x97
2019-10-16 10:52:25,741 - root - INFO - GBTx1(adres=367=testFuse1) = 0x7d
2019-10-16 10:52:25,742 - root - INFO - GBTx1(adres=368=testFuse2) = 0x97
2019-10-16 10:52:25,743 - root - INFO - GBTx2(adres=367=testFuse1) = 0x5e
2019-10-16 10:52:25,744 - root - INFO - GBTx2(adres=368=testFuse2) = 0x97
2019-10-16 10:52:25,745 - root - INFO - Number of FEC Errors at start of test = 0
2019-10-16 10:52:27,750 - root - INFO - MGT status: (8, {'init_done': 0, 'reset_rx_done': 0, 'link_status': 0, 'link_down_latched': 1})
2019-10-16 10:52:27,751 - root - INFO - MGT errors: 0
2019-10-16 10:52:27,751 - root - INFO - read_prbs_locked: MGT locked 0xfffffff
2019-10-16 10:52:27,752 - root - INFO - Disable DCLK
2019-10-16 10:52:27,752 - root - INFO - reset all prbs  receivers
2019-10-16 10:52:27,752 - root - INFO - clear all prbs error counters
2019-10-16 10:52:27,752 - root - INFO - inject errors
2019-10-16 10:52:27,753 - root - INFO - wait 5.0 seconds
2019-10-16 10:52:32,759 - root - INFO - sleep done
2019-10-16 10:52:32,760 - root - INFO - OK, smaError 6
2019-10-16 10:52:32,761 - root - INFO - OK, headerJ13Error0 6
2019-10-16 10:52:32,762 - root - INFO - OK, headerJ13Error1 12
2019-10-16 10:52:32,763 - root - INFO - OK, headerJ13Error2 18
2019-10-16 10:52:32,764 - root - INFO - OK, headerJ13Error3 24
2019-10-16 10:52:32,765 - root - INFO - OK, headerJ13Error4 30
2019-10-16 10:52:32,765 - root - INFO - OK, PA3headerJ14Error0 6
2019-10-16 10:52:32,766 - root - INFO - OK, PA3headerJ14Error1 12
2019-10-16 10:52:32,767 - root - INFO - OK, PA3headerJ14Error2 18
2019-10-16 10:52:32,767 - root - INFO - OK, PA3headerJ14Error3 24
2019-10-16 10:52:32,768 - root - INFO - OK, PA3headerJ14Error4 30
2019-10-16 10:52:32,769 - root - INFO - OK, PA3Error0 6
2019-10-16 10:52:32,769 - root - INFO - OK, PA3Error1 12
2019-10-16 10:52:32,769 - root - INFO - OK, PA3Error2 18
2019-10-16 10:52:32,770 - root - INFO - OK, PA3Error3 24
2019-10-16 10:52:32,770 - root - INFO - OK, PA3Error4 30
2019-10-16 10:52:32,770 - root - INFO - OK, PA3Error5 6
2019-10-16 10:52:32,770 - root - INFO - OK, PA3Error6 12
2019-10-16 10:52:32,770 - root - INFO - OK, PA3Error7 18
2019-10-16 10:52:32,770 - root - INFO - OK, PA3Error8 24
2019-10-16 10:52:32,771 - root - INFO - OK, PA3Error9 30
2019-10-16 10:52:32,771 - root - INFO - OK, DCTRLerror0 6
2019-10-16 10:52:32,771 - root - INFO - OK, DCTRLerror1 12
2019-10-16 10:52:32,771 - root - INFO - OK, DCTRLerror2 18
2019-10-16 10:52:32,771 - root - INFO - OK, DCTRLerror3 24
2019-10-16 10:52:32,772 - root - INFO - OK, DCTRLerror4 30
2019-10-16 10:52:32,772 - root - INFO - OK, DCLKBerror0 0
2019-10-16 10:52:32,772 - root - INFO - OK, DCLKBerror1 0
