2020-11-12 14:48:28,206 - root - INFO - Start testAll
2020-11-12 14:48:28,206 - root - INFO - Board serial number = I0610-01-R00,S/20772/1-001,0351
2020-11-12 14:48:30,213 - root - INFO - CRU Version: AC12387
2020-11-12 14:48:30,214 - root - INFO - RDO Version: BED27B3
2020-11-12 14:48:30,217 - root - INFO - DNA = 0x40020001012947641d408105
2020-11-12 14:48:31,770 - root - INFO - Fixedpattern GBTx0(address=374)=0xa5
2020-11-12 14:48:31,772 - root - INFO - Fixedpattern GBTx1(address=374)=0xa5
2020-11-12 14:48:31,773 - root - INFO - Fixedpattern GBTx2(address=374)=0xa5
2020-11-12 14:48:33,805 - root - INFO - GBTx0 locked to CRU
2020-11-12 14:48:33,807 - root - INFO - GBTx2 locked to CRU
2020-11-12 14:48:33,809 - root - INFO - GBTx0(adres=367=testFuse1) = 0x96
2020-11-12 14:48:33,809 - root - INFO - GBTx0(adres=368=testFuse2) = 0x97
2020-11-12 14:48:33,812 - root - INFO - GBTx1(adres=367=testFuse1) = 0x53
2020-11-12 14:48:33,812 - root - INFO - GBTx1(adres=368=testFuse2) = 0x97
2020-11-12 14:48:33,815 - root - INFO - GBTx2(adres=367=testFuse1) = 0xaf
2020-11-12 14:48:33,815 - root - INFO - GBTx2(adres=368=testFuse2) = 0x97
2020-11-12 14:48:33,817 - root - INFO - Number of FEC Errors at start of test = 0
2020-11-12 14:48:35,821 - root - INFO - MGT status: (8, {'init_done': 0, 'reset_rx_done': 0, 'link_status': 0, 'link_down_latched': 1})
2020-11-12 14:48:35,822 - root - INFO - MGT errors: 0
2020-11-12 14:48:35,823 - root - INFO - read_prbs_locked: MGT locked 0xfffffff
2020-11-12 14:48:35,823 - root - INFO - Disable DCLK
2020-11-12 14:48:35,824 - root - INFO - reset all prbs  receivers
2020-11-12 14:48:35,824 - root - INFO - clear all prbs error counters
2020-11-12 14:48:35,824 - root - INFO - inject errors
2020-11-12 14:48:35,826 - root - INFO - wait 5.0 seconds
2020-11-12 14:48:40,829 - root - INFO - sleep done
2020-11-12 14:48:40,831 - root - INFO - OK, smaError 6
2020-11-12 14:48:40,832 - root - INFO - OK, headerJ13Error0 6
2020-11-12 14:48:40,833 - root - INFO - OK, headerJ13Error1 12
2020-11-12 14:48:40,833 - root - INFO - OK, headerJ13Error2 18
2020-11-12 14:48:40,834 - root - INFO - OK, headerJ13Error3 24
2020-11-12 14:48:40,835 - root - INFO - OK, headerJ13Error4 30
2020-11-12 14:48:40,836 - root - INFO - OK, PA3headerJ14Error0 6
2020-11-12 14:48:40,836 - root - INFO - OK, PA3headerJ14Error1 12
2020-11-12 14:48:40,837 - root - INFO - OK, PA3headerJ14Error2 18
2020-11-12 14:48:40,838 - root - INFO - OK, PA3headerJ14Error3 24
2020-11-12 14:48:40,838 - root - INFO - OK, PA3headerJ14Error4 30
2020-11-12 14:48:40,839 - root - INFO - OK, PA3Error0 6
2020-11-12 14:48:40,840 - root - INFO - OK, PA3Error1 12
2020-11-12 14:48:40,840 - root - INFO - OK, PA3Error2 18
2020-11-12 14:48:40,841 - root - INFO - OK, PA3Error3 24
2020-11-12 14:48:40,842 - root - INFO - OK, PA3Error4 30
2020-11-12 14:48:40,842 - root - INFO - OK, PA3Error5 6
2020-11-12 14:48:40,843 - root - INFO - OK, PA3Error6 12
2020-11-12 14:48:40,844 - root - INFO - OK, PA3Error7 18
2020-11-12 14:48:40,844 - root - INFO - OK, PA3Error8 24
2020-11-12 14:48:40,845 - root - INFO - OK, PA3Error9 30
2020-11-12 14:48:40,845 - root - INFO - OK, DCTRLerror0 6
2020-11-12 14:48:40,846 - root - INFO - OK, DCTRLerror1 12
2020-11-12 14:48:40,847 - root - INFO - OK, DCTRLerror2 18
2020-11-12 14:48:40,847 - root - INFO - OK, DCTRLerror3 24
2020-11-12 14:48:40,848 - root - INFO - OK, DCTRLerror4 30
2020-11-12 14:48:40,849 - root - INFO - OK, DCLKBerror0 0
2020-11-12 14:48:40,849 - root - INFO - OK, DCLKBerror1 0
